// General information: 
//  MT Manager version: 2020.3.0 
//  XDA version: 2020.3.0 build 5439 rev 106958 built on 2020-11-10
// Device information: 
//  DeviceId: 00B46A09
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,StatusWord,ClippingFlags,RSSI,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
05167,2,0,-57.0000,9.399062,0.207935,-2.826086,0.012666,-0.029215,0.004204,0.005780,0.009791,-0.004390,-0.254762,-0.457427,-0.253331,0.093989,0.002078,-0.028265,1.000000,0.000029,0.000049,-0.000022,0.999970,-0.003650,0.003908,-0.005686,-0.420800,0.445460,-0.653213,0.999905,-0.011400,-0.007775,0.011343,0.999909,-0.007344,0.007858,0.007255,0.999943
05168,2,0,-57.0000,9.479427,0.225232,-2.892896,-0.029978,-0.042746,0.100758,0.011804,0.016946,-0.003450,-0.264022,-0.454647,-0.253152,0.094792,0.002252,-0.028937,1.000000,0.000059,0.000085,-0.000017,0.999970,-0.003647,0.003827,-0.005635,-0.420371,0.436160,-0.647310,0.999907,-0.011297,-0.007612,0.011241,0.999910,-0.007337,0.007695,0.007250,0.999944
05169,2,0,-56.0000,9.449680,0.182426,-2.919556,-0.064455,0.000847,0.079198,0.018135,0.034115,0.001500,-0.256611,-0.456304,-0.245916,0.094492,0.001828,-0.029212,1.000000,0.000091,0.000171,0.000007,0.999971,-0.003612,0.003662,-0.005558,-0.416267,0.417316,-0.638430,0.999911,-0.011142,-0.007283,0.011089,0.999912,-0.007265,0.007364,0.007184,0.999947
05170,2,0,-56.0000,9.342751,0.233570,-2.776254,0.036036,-0.058341,-0.063614,0.008094,0.031201,0.001261,-0.254402,-0.454716,-0.249874,0.093423,0.002337,-0.027777,1.000000,0.000040,0.000156,0.000006,0.999972,-0.003595,0.003508,-0.005525,-0.414142,0.399670,-0.634596,0.999914,-0.011075,-0.006976,0.011025,0.999913,-0.007228,0.007055,0.007150,0.999950
05171,2,0,-57.0000,9.377532,0.170366,-2.758320,0.063662,0.003770,-0.036626,0.000470,0.023350,0.000410,-0.256336,-0.452916,-0.248033,0.093772,0.001704,-0.027594,1.000000,0.000002,0.000117,0.000002,0.999972,-0.003588,0.003397,-0.005532,-0.413341,0.386944,-0.635361,0.999916,-0.011089,-0.006753,0.011040,0.999913,-0.007214,0.006833,0.007139,0.999951
05172,2,0,-56.0000,9.408608,0.213062,-2.727143,0.098291,-0.040126,-0.015069,0.006396,0.021866,-0.007204,-0.252909,-0.458412,-0.247769,0.094083,0.002128,-0.027282,1.000000,0.000032,0.000109,-0.000036,0.999973,-0.003612,0.003291,-0.005503,-0.415938,0.374881,-0.631959,0.999918,-0.011029,-0.006543,0.010982,0.999913,-0.007259,0.006622,0.007187,0.999952
05173,2,0,-56.0000,9.431773,0.158334,-2.730189,0.103021,0.015086,0.007012,0.001768,0.014033,-0.003691,-0.257477,-0.460442,-0.247443,0.094316,0.001582,-0.027308,1.000000,0.000009,0.000070,-0.000018,0.999973,-0.003621,0.003228,-0.005499,-0.416979,0.367588,-0.631444,0.999919,-0.011020,-0.006416,0.010974,0.999913,-0.007277,0.006495,0.007206,0.999953
05174,2,0,-57.0000,9.415583,0.140684,-2.726669,0.101367,0.032547,-0.009811,0.012632,0.011316,-0.003971,-0.259508,-0.459420,-0.250154,0.094154,0.001407,-0.027272,1.000000,0.000063,0.000057,-0.000020,0.999974,-0.003617,0.003174,-0.005448,-0.416443,0.361502,-0.625601,0.999920,-0.010918,-0.006309,0.010872,0.999914,-0.007268,0.006388,0.007199,0.999954
05175,2,0,-56.0000,9.451459,0.169535,-2.764376,0.073676,0.005697,0.035924,0.022375,0.004218,-0.007739,-0.254589,-0.458357,-0.248292,0.094514,0.001695,-0.027646,1.000000,0.000112,0.000021,-0.000039,0.999974,-0.003614,0.003161,-0.005340,-0.416095,0.360001,-0.613206,0.999923,-0.010702,-0.006283,0.010656,0.999917,-0.007262,0.006360,0.007195,0.999954
05176,2,0,-57.0000,9.426290,0.192077,-2.770565,0.059107,-0.016775,0.014016,0.029665,0.004481,-0.006531,-0.260071,-0.454384,-0.238027,0.094262,0.001922,-0.027707,1.000000,0.000148,0.000022,-0.000033,0.999975,-0.003597,0.003143,-0.005201,-0.414061,0.357953,-0.597330,0.999926,-0.010425,-0.006247,0.010380,0.999920,-0.007227,0.006322,0.007161,0.999954
05177,2,0,-56.0000,9.411480,0.265835,-2.821873,0.002191,-0.088283,0.015934,0.029056,0.001947,-0.007140,-0.254491,-0.454509,-0.253666,0.094115,0.002659,-0.028219,1.000000,0.000145,0.000010,-0.000036,0.999976,-0.003582,0.003140,-0.005062,-0.412236,0.357765,-0.581383,0.999929,-0.010147,-0.006244,0.010102,0.999923,-0.007195,0.006317,0.007131,0.999955
05178,2,0,-57.0000,9.420322,0.225332,-2.812672,0.015142,-0.048482,0.021019,0.023436,0.005492,-0.006350,-0.253025,-0.452856,-0.254097,0.094203,0.002254,-0.028129,1.000000,0.000117,0.000027,-0.000032,0.999977,-0.003572,0.003116,-0.004952,-0.411144,0.355070,-0.568772,0.999932,-0.009927,-0.006197,0.009882,0.999925,-0.007176,0.006268,0.007114,0.999955
05179,2,0,-56.0000,9.423066,0.218419,-2.846000,-0.015939,-0.040103,0.033110,0.020236,0.004099,-0.006167,-0.256408,-0.457561,-0.248521,0.094230,0.002184,-0.028462,1.000000,0.000101,0.000020,-0.000031,0.999977,-0.003565,0.003103,-0.004857,-0.410287,0.353593,-0.557808,0.999934,-0.009735,-0.006171,0.009691,0.999927,-0.007161,0.006241,0.007100,0.999955
05180,2,0,-57.0000,9.437135,0.243134,-2.814058,0.016995,-0.066389,0.037838,0.009878,0.008662,-0.003010,-0.253365,-0.452718,-0.242290,0.094370,0.002431,-0.028145,1.000000,0.000049,0.000043,-0.000015,0.999977,-0.003561,0.003063,-0.004820,-0.409767,0.349051,-0.553561,0.999935,-0.009661,-0.006092,0.009617,0.999928,-0.007152,0.006161,0.007093,0.999956
05181,2,0,-57.0000,9.418256,0.232137,-2.777064,0.046599,-0.057495,0.008924,0.008344,0.011076,-0.000827,-0.256773,-0.450122,-0.239506,0.094181,0.002322,-0.027776,1.000000,0.000042,0.000055,-0.000004,0.999978,-0.003547,0.003014,-0.004788,-0.408091,0.343410,-0.549925,0.999936,-0.009598,-0.005994,0.009555,0.999929,-0.007122,0.006062,0.007065,0.999957
05182,2,0,-57.0000,9.452574,0.168994,-2.760595,0.074165,0.004618,0.035921,0.007186,0.009118,0.000053,-0.259056,-0.446145,-0.240871,0.094524,0.001691,-0.027610,1.000000,0.000036,0.000046,0.000000,0.999978,-0.003530,0.002970,-0.004768,-0.406172,0.338401,-0.547559,0.999937,-0.009556,-0.005906,0.009514,0.999930,-0.007089,0.005974,0.007032,0.999957
05183,2,0,-57.0000,9.422302,0.165731,-2.743968,0.080869,0.006622,0.002098,0.010765,0.006140,-0.001433,-0.258971,-0.457911,-0.244204,0.094222,0.001658,-0.027442,1.000000,0.000054,0.000031,-0.000007,0.999978,-0.003514,0.002945,-0.004724,-0.404327,0.335609,-0.542545,0.999938,-0.009469,-0.005857,0.009427,0.999931,-0.007057,0.005924,0.007001,0.999958
05184,2,0,-57.0000,9.411178,0.173316,-2.763468,0.057993,-0.000411,-0.002810,0.021363,0.008484,-0.002684,-0.266683,-0.454246,-0.247533,0.094111,0.001735,-0.027638,1.000000,0.000107,0.000042,-0.000013,0.999979,-0.003491,0.002905,-0.004627,-0.401607,0.331058,-0.531333,0.999940,-0.009273,-0.005778,0.009233,0.999933,-0.007009,0.005843,0.006955,0.999959
05185,2,0,-56.0000,9.419078,0.231107,-2.774362,0.046870,-0.058136,0.008919,0.020479,0.001469,-0.000831,-0.256134,-0.453432,-0.249874,0.094191,0.002314,-0.027744,1.000000,0.000102,0.000007,-0.000004,0.999980,-0.003458,0.002904,-0.004538,-0.397734,0.330964,-0.521124,0.999942,-0.009095,-0.005776,0.009055,0.999935,-0.006942,0.005839,0.006889,0.999959
05186,2,0,-56.0000,9.454876,0.259212,-2.812485,0.019101,-0.084940,0.054651,0.019557,0.006419,0.001954,-0.255542,-0.462983,-0.250048,0.094548,0.002596,-0.028128,1.000000,0.000098,0.000032,0.000010,0.999980,-0.003415,0.002873,-0.004452,-0.392849,0.327531,-0.511330,0.999944,-0.008924,-0.005716,0.008885,0.999937,-0.006856,0.005777,0.006805,0.999960
05187,2,0,-56.0000,9.429973,0.241353,-2.863104,-0.036574,-0.065828,0.045017,0.017101,0.013784,0.006920,-0.252001,-0.455793,-0.251090,0.094298,0.002419,-0.028637,1.000000,0.000086,0.000069,0.000035,0.999981,-0.003352,0.002809,-0.004390,-0.385538,0.320196,-0.504107,0.999946,-0.008798,-0.005588,0.008760,0.999939,-0.006729,0.005647,0.006679,0.999962
05188,2,0,-56.0000,9.389559,0.186145,-2.800551,0.012494,-0.014784,-0.012627,-0.003039,0.019908,0.007379,-0.258822,-0.454928,-0.238903,0.093893,0.001864,-0.028015,1.000000,-0.000015,0.000100,0.000037,0.999981,-0.003318,0.002711,-0.004433,-0.381610,0.308944,-0.509026,0.999946,-0.008884,-0.005392,0.008848,0.999939,-0.006660,0.005451,0.006612,0.999963
05189,2,0,-56.0000,9.406644,0.203228,-2.801092,0.014295,-0.032570,0.004191,0.001050,0.018780,0.008772,-0.260274,-0.454656,-0.241276,0.094064,0.002037,-0.028020,1.000000,0.000005,0.000094,0.000044,0.999981,-0.003270,0.002621,-0.004450,-0.376033,0.298646,-0.510876,0.999947,-0.008916,-0.005212,0.008882,0.999939,-0.006563,0.005271,0.006516,0.999965
05190,2,0,-56.0000,9.415808,0.201423,-2.745517,0.068407,-0.034400,-0.002998,0.005686,0.017075,0.008680,-0.259871,-0.452299,-0.248011,0.094156,0.002019,-0.027463,1.000000,0.000028,0.000085,0.000043,0.999982,-0.003216,0.002535,-0.004444,-0.369762,0.288834,-0.510215,0.999948,-0.008905,-0.005041,0.008872,0.999940,-0.006453,0.005098,0.006408,0.999966
05191,2,0,-56.0000,9.424987,0.160086,-2.735069,0.081447,0.005367,0.002094,0.009266,0.014095,0.007196,-0.254667,-0.452520,-0.251069,0.094248,0.001606,-0.027357,1.000000,0.000046,0.000070,0.000036,0.999982,-0.003162,0.002469,-0.004420,-0.363599,0.281283,-0.507342,0.999949,-0.008855,-0.004909,0.008823,0.999941,-0.006346,0.004965,0.006302,0.999968
05192,2,0,-56.0000,9.453147,0.169185,-2.716161,0.106088,-0.005488,0.023819,0.013835,0.009277,0.005017,-0.257685,-0.455526,-0.245346,0.094530,0.001696,-0.027166,1.000000,0.000069,0.000046,0.000025,0.999983,-0.003114,0.002424,-0.004371,-0.358077,0.276187,-0.501758,0.999950,-0.008757,-0.004820,0.008727,0.999942,-0.006250,0.004875,0.006207,0.999969
05193,2,0,-56.0000,9.383774,0.163095,-2.737452,0.065291,0.000374,-0.036636,0.018028,0.008832,0.004137,-0.263986,-0.450978,-0.252653,0.093836,0.001635,-0.027379,1.000000,0.000090,0.000044,0.000021,0.999983,-0.003062,0.002385,-0.004300,-0.352045,0.271748,-0.493627,0.999952,-0.008615,-0.004743,0.008586,0.999944,-0.006144,0.004796,0.006103,0.999970
05194,2,0,-56.0000,9.451079,0.135039,-2.725692,0.096266,0.027274,0.024005,0.018681,0.008939,0.000377,-0.258184,-0.455968,-0.242654,0.094510,0.001353,-0.027261,1.000000,0.000093,0.000045,0.000002,0.999984,-0.003029,0.002342,-0.004218,-0.348257,0.266921,-0.484145,0.999953,-0.008450,-0.004659,0.008421,0.999946,-0.006078,0.004710,0.006039,0.999971
05195,2,0,-56.0000,9.400749,0.179679,-2.738375,0.067129,-0.017534,-0.019820,0.020659,0.005262,-0.001014,-0.257708,-0.453096,-0.246611,0.094007,0.001799,-0.027386,1.000000,0.000103,0.000026,-0.000005,0.999984,-0.002997,0.002322,-0.004127,-0.344545,0.264650,-0.473772,0.999955,-0.008269,-0.004619,0.008241,0.999948,-0.006013,0.004668,0.005975,0.999971
05196,2,0,-56.0000,9.459212,0.192267,-2.736008,0.085168,-0.030596,0.035725,0.019057,0.004565,-0.000922,-0.257365,-0.455835,-0.250275,0.094592,0.001925,-0.027362,1.000000,0.000095,0.000023,-0.000005,0.999985,-0.002968,0.002301,-0.004047,-0.341190,0.262339,-0.464564,0.999957,-0.008108,-0.004579,0.008081,0.999950,-0.005955,0.004627,0.005918,0.999972
05197,2,0,-56.0000,9.400928,0.178804,-2.737819,0.067274,-0.017848,-0.019822,0.019875,-0.001069,-0.001429,-0.255806,-0.445887,-0.251497,0.094009,0.001790,-0.027378,1.000000,0.000099,-0.000005,-0.000007,0.999985,-0.002938,0.002313,-0.003960,-0.337704,0.263697,-0.454614,0.999958,-0.007934,-0.004602,0.007907,0.999951,-0.005894,0.004649,0.005857,0.999972
05198,2,0,-56.0000,9.433945,0.213996,-2.742763,0.070704,-0.053197,0.013810,0.014521,-0.002581,0.000333,-0.266395,-0.448571,-0.241256,0.094340,0.002142,-0.027426,1.000000,0.000073,-0.000013,0.000002,0.999985,-0.002909,0.002329,-0.003904,-0.334443,0.265525,-0.448089,0.999959,-0.007820,-0.004634,0.007793,0.999953,-0.005837,0.004680,0.005801,0.999972
05199,2,0,-56.0000,9.436598,0.206531,-2.776595,0.039629,-0.044809,0.025907,0.016739,0.000651,0.000841,-0.252757,-0.454960,-0.244251,0.094366,0.002068,-0.027766,1.000000,0.000084,0.000003,0.000004,0.999986,-0.002873,0.002331,-0.003835,-0.330262,0.265836,-0.440213,0.999960,-0.007683,-0.004640,0.007656,0.999954,-0.005764,0.004684,0.005728,0.999973
05200,2,0,-56.0000,9.414833,0.162482,-2.751651,0.059187,-0.002834,-0.002817,0.016635,-0.000031,0.003115,-0.263313,-0.459029,-0.249289,0.094148,0.001629,-0.027516,1.000000,0.000083,-0.000000,0.000016,0.999986,-0.002827,0.002332,-0.003769,-0.325000,0.266017,-0.432677,0.999961,-0.007551,-0.004643,0.007525,0.999956,-0.005672,0.004685,0.005637,0.999973
05201,2,0,-56.0000,9.447837,0.197456,-2.756675,0.062673,-0.038244,0.030812,0.017557,-0.004983,0.000335,-0.257034,-0.452373,-0.245283,0.094479,0.001977,-0.027564,1.000000,0.000088,-0.000025,0.000002,0.999986,-0.002791,0.002363,-0.003696,-0.320846,0.269567,-0.424323,0.999962,-0.007406,-0.004705,0.007379,0.999957,-0.005600,0.004746,0.005565,0.999973
05202,2,0,-56.0000,9.422639,0.179769,-2.808401,0.006934,-0.019075,0.021190,0.019842,0.001364,0.002927,-0.262746,-0.454412,-0.249710,0.094226,0.001802,-0.028084,1.000000,0.000099,0.000007,0.000015,0.999987,-0.002742,0.002358,-0.003616,-0.315236,0.269012,-0.415071,0.999963,-0.007244,-0.004695,0.007218,0.999959,-0.005502,0.004735,0.005468,0.999974
05203,2,0,-56.0000,9.400829,0.175108,-2.738397,0.067722,-0.018745,-0.019826,0.020458,0.003900,0.003526,-0.258974,-0.454569,-0.251583,0.094008,0.001756,-0.027386,1.000000,0.000102,0.000020,0.000018,0.999987,-0.002689,0.002343,-0.003533,-0.309038,0.267410,-0.405555,0.999964,-0.007078,-0.004667,0.007053,0.999961,-0.005394,0.004705,0.005361,0.999975
05204,2,0,-57.0000,9.442624,0.169502,-2.734140,0.084083,-0.014171,0.018901,0.020661,-0.004271,0.002422,-0.257807,-0.457731,-0.246328,0.094427,0.001699,-0.027339,1.000000,0.000103,-0.000021,0.000012,0.999988,-0.002641,0.002366,-0.003446,-0.303549,0.270128,-0.395608,0.999965,-0.006905,-0.004715,0.006880,0.999962,-0.005298,0.004751,0.005265,0.999975
05205,2,0,-56.0000,9.431255,0.176443,-2.754661,0.061287,-0.021217,0.013994,0.021277,-0.001734,0.003021,-0.265761,-0.452773,-0.243733,0.094313,0.001769,-0.027546,1.000000,0.000106,-0.000009,0.000015,0.999988,-0.002587,0.002380,-0.003359,-0.297377,0.271764,-0.385612,0.999966,-0.006730,-0.004743,0.006705,0.999964,-0.005190,0.004778,0.005158,0.999975
05206,2,0,-56.0000,9.431180,0.175486,-2.754982,0.061318,-0.021357,0.013993,0.022162,-0.004254,0.004602,-0.264601,-0.453109,-0.248400,0.094312,0.001760,-0.027548,1.000000,0.000111,-0.000021,0.000023,0.999989,-0.002526,0.002402,-0.003268,-0.290313,0.274351,-0.375207,0.999967,-0.006548,-0.004788,0.006524,0.999966,-0.005067,0.004821,0.005035,0.999976
05207,2,0,-57.0000,9.431028,0.174462,-2.755566,0.061428,-0.021528,0.013992,0.025745,-0.007235,0.003120,-0.258173,-0.451079,-0.242403,0.094311,0.001750,-0.027552,1.000000,0.000129,-0.000036,0.000016,0.999989,-0.002464,0.002444,-0.003160,-0.283238,0.279144,-0.362819,0.999968,-0.006332,-0.004872,0.006308,0.999968,-0.004943,0.004903,0.004912,0.999976
05208,2,0,-56.0000,9.408162,0.228512,-2.751907,0.056792,-0.077026,-0.008119,0.023050,-0.006772,0.006181,-0.261455,-0.450725,-0.243218,0.094082,0.002291,-0.027516,1.000000,0.000115,-0.000034,0.000031,0.999989,-0.002394,0.002478,-0.003067,-0.275162,0.283148,-0.352101,0.999969,-0.006145,-0.004942,0.006121,0.999970,-0.004802,0.004971,0.004772,0.999976
05209,2,0,-57.0000,9.433327,0.165064,-2.790665,0.030391,-0.013266,0.026094,0.027249,-0.007217,0.005297,-0.261679,-0.457703,-0.256895,0.094334,0.001657,-0.027903,1.000000,0.000136,-0.000036,0.000026,0.999990,-0.002319,0.002519,-0.002955,-0.266643,0.287883,-0.339237,0.999970,-0.005921,-0.005024,0.005897,0.999972,-0.004654,0.005052,0.004624,0.999977
05210,2,0,-57.0000,9.433146,0.164006,-2.791338,0.030434,-0.013384,0.026093,0.019508,-0.006225,0.003301,-0.263391,-0.446324,-0.249520,0.094332,0.001644,-0.027910,1.000000,0.000098,-0.000031,0.000017,0.999990,-0.002269,0.002552,-0.002874,-0.260813,0.291683,-0.330039,0.999970,-0.005760,-0.005091,0.005737,0.999973,-0.004552,0.005117,0.004523,0.999977
05211,2,0,-57.0000,9.426798,0.235811,-2.790237,0.027557,-0.086543,0.020792,0.020186,-0.010103,0.009433,-0.263543,-0.452801,-0.238787,0.094269,0.002365,-0.027897,1.000000,0.000101,-0.000051,0.000047,0.999990,-0.002184,0.002606,-0.002802,-0.251126,0.297956,-0.321749,0.999971,-0.005615,-0.005200,0.005593,0.999975,-0.004383,0.005225,0.004354,0.999977
05212,2,0,-57.0000,9.438025,0.187149,-2.815354,0.009352,-0.038176,0.037998,0.012789,-0.001519,0.007051,-0.267694,-0.446375,-0.245963,0.094380,0.001877,-0.028153,1.000000,0.000064,-0.000008,0.000035,0.999991,-0.002125,0.002614,-0.002755,-0.244388,0.298873,-0.316353,0.999971,-0.005521,-0.005216,0.005499,0.999976,-0.004265,0.005240,0.004236,0.999977
05213,2,0,-58.0000,9.396224,0.190915,-2.819740,-0.006858,-0.043029,-0.000730,0.006000,0.000071,0.008721,-0.262053,-0.454274,-0.234390,0.093962,0.001914,-0.028197,1.000000,0.000030,0.000000,0.000044,0.999991,-0.002067,0.002618,-0.002749,-0.237637,0.299302,-0.315658,0.999971,-0.005509,-0.005224,0.005488,0.999976,-0.004147,0.005247,0.004119,0.999978
05214,2,0,-58.0000,9.430096,0.166687,-2.759235,0.061884,-0.022557,0.013987,0.003234,-0.002582,0.009703,-0.264421,-0.454960,-0.238019,0.094301,0.001672,-0.027591,1.000000,0.000016,-0.000013,0.000049,0.999991,-0.002008,0.002630,-0.002751,-0.230905,0.300688,-0.315848,0.999971,-0.005512,-0.005248,0.005491,0.999977,-0.004030,0.005270,0.004001,0.999978
05215,2,0,-58.0000,9.432722,0.158585,-2.793085,0.030814,-0.014163,0.026091,0.002246,-0.000742,0.010395,-0.265754,-0.452575,-0.248061,0.094327,0.001591,-0.027930,1.000000,0.000011,-0.000004,0.000052,0.999991,-0.001946,0.002637,-0.002765,-0.223837,0.301537,-0.317493,0.999971,-0.005541,-0.005263,0.005521,0.999977,-0.003907,0.005284,0.003877,0.999979
05216,2,0,-58.0000,9.441355,0.157168,-2.739255,0.084927,-0.015996,0.018891,0.001396,-0.000661,0.004455,-0.260398,-0.456953,-0.250910,0.094414,0.001574,-0.027392,1.000000,0.000007,-0.000003,0.000022,0.999991,-0.001916,0.002641,-0.002769,-0.220343,0.301971,-0.317927,0.999971,-0.005549,-0.005270,0.005529,0.999977,-0.003846,0.005292,0.003816,0.999979
05217,2,0,-58.0000,9.416068,0.178981,-2.746179,0.070401,-0.038472,-0.003027,-0.000519,-0.003394,0.011377,-0.257668,-0.450863,-0.243315,0.094161,0.001795,-0.027460,1.000000,-0.000003,-0.000017,0.000057,0.999991,-0.001853,0.002661,-0.002799,-0.213138,0.304311,-0.321272,0.999970,-0.005607,-0.005311,0.005587,0.999977,-0.003720,0.005332,0.003690,0.999979
